acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-2.05,-8.68,2.56,-0.22,0.05,-0.28,2
-1.77,-9.41,2.57,-0.79,2.5,-1.1,2
-7.33,-15.99,-2.47,0.07,5.21,-1.4,2
-5.03,-18.11,-9.68,0.5,6.98,1.43,2
0.13,-14.78,-14.11,-5.05,7.44,0.67,2
-0.29,-26.82,-13.41,-8.76,3.35,-2.74,2
0.86,-26.67,-10.45,-8.76,-2.25,-3.05,2
-13.77,-78.7,64.12,0.62,-4.94,0.93,2
-0.06,-0.17,-0.06,-5.42,0.19,-1.52,2
-2.39,-0.12,0.3,-1.78,-1.22,0.2,2
-3.16,2.69,0.15,-0.61,-1.42,0.03,2
-3.03,-1.73,2.56,-0.36,-2.41,-0.74,2
-3.02,-5.45,1.19,2.87,-5.22,-1.48,2
0.36,-6.58,2.6,4.42,-4.3,-3.99,2
0.21,-13.18,1.67,5.56,-2.8,-7.51,2
-7.32,-24.99,-1.88,6.39,-2.26,-8.75,2
-8.68,-22.11,0.07,1.93,-2.14,-6.14,2
-8.07,-19.73,1.77,0.15,-1.54,-4.48,2
-9.17,-14.82,1.98,-0.14,-0.69,-1.83,2
-4.04,-11.72,3.12,-0.73,0.77,1.14,2
-2.74,-10.33,2.93,-0.59,1.59,0.67,2
-2.84,-10.09,2.85,-0.45,0.93,0.58,2
-2.21,-9.95,3.08,-0.35,0.68,0.58,2
-1.05,-8.33,3.36,-0.1,0.54,-0.58,2
-2.21,-11.4,2.16,0.02,3.14,-2.13,2
-8.43,-18.86,-4.97,1.18,5.6,-1.57,2
-5.55,-16.16,-9.38,-1.69,5.96,2.52,2
0.13,-20.38,-10.36,-7.35,5.67,0.3,2
-4.47,-31.16,-13.1,-8.76,4.06,-1.52,2
-4.73,-26.89,-9.7,-8.76,-1.14,-0.91,2
-17.86,8.15,5.71,3.51,-1.82,4.68,2
0.38,-8.12,5.1,-6.87,-1.82,0.13,2
2.47,-0.18,4.69,-2.16,-1.77,0.12,2
-2.03,2.59,0.05,-0.3,-0.87,-0.15,2
-1.7,0.2,1.24,-0.04,-1,-1.16,2
-3.66,-3.4,1.21,1.96,-3.26,-1.75,2
1.47,-4.66,3.9,3.64,-3.76,-3.56,2
-3.32,-11.91,2.3,5.7,-3.7,-6.7,2
-7.06,-17.98,0.26,6.76,-4.19,-7.61,2
-5.11,-22.08,3.13,1.55,-1.67,-7.4,2
-8.29,-24.69,4.7,1.05,-1.92,-6.46,2
-11,-16.43,1.49,0.63,-0.62,-3,2
-3.75,-11.68,2.87,-1.14,1.03,0.72,2
-3.05,-10.31,3.2,-0.89,2.02,-0.09,2
-3.11,-10.05,2.39,-0.45,1.43,0.46,2
-2.69,-10.56,2.46,-0.52,0.65,0.56,2
-1.9,-10.73,3.05,-0.55,-0.15,0.87,2
-0.96,-10.26,3.76,-0.5,-0.42,1.01,2
-0.28,-9.56,3.97,-0.4,-0.33,0.93,2
-0.11,-9.33,3.94,-0.27,-0.28,0.63,2
-0.1,-9.32,3.77,-0.14,-0.21,0.35,2
-0.49,-9.55,3.65,-0.12,-0.32,0.05,2
-0.66,-9.54,3.54,-0.02,-0.32,-0.1,2
-0.86,-8.91,2.72,-0.75,2.05,-0.68,2
-2.14,-10.96,-0.51,-1.01,5.17,-1.71,2
-7.89,-18.22,-7.51,0.11,6.53,-0.29,2
-1.33,-16.11,-12.23,-0.92,7.45,2.1,2
2.12,-19.15,-13.34,-6.69,2.45,-1.68,2
1.97,-27.83,-14.87,-8.76,1.49,-4.27,2
1.25,-26.36,-9.97,-8.76,-2.95,-5.11,2
15.79,1.16,-3.77,-0.91,-7.57,6.5,2
2.06,-2.98,6.24,-4.07,-1.88,0.01,2
0.42,1.67,1.46,-1.36,0.99,-0.72,2
-4.71,1.37,-1.73,-0.38,0.83,-0.88,2
-3.61,-0.22,-0.89,-0.64,-0.58,-1.21,2
-4.58,-2.85,1.58,1.04,-1.7,-2.17,2
-3.35,-6.47,1.21,3.71,-4.58,-3.22,2
-0.24,-11.45,0.57,6.93,-4.3,-5.71,2
-4.72,-19.45,-1.83,8.12,-3.09,-7.63,2
-6.87,-21.69,0.49,4.26,-1.02,-7.93,2
-8.22,-19.6,0.59,-0.6,-0.94,-2.98,2
-7.55,-16.14,1.9,-0.62,-1.97,-2.09,2
-5.42,-12.66,2.82,-0.2,-1.1,-0.18,2
-2.47,-10.29,3.41,-0.48,0.75,1.09,2
-2.57,-10.08,2.88,-0.45,1.18,0.61,2
-2.24,-10.05,3.11,-0.36,0.51,0.52,2
-1.73,-9.88,3.28,-0.23,0.44,0.49,2
-1.75,-9.87,3.13,-0.22,0.25,0.51,2
-1.38,-9.61,3.21,-0.23,-0.15,0.5,2
-0.85,-9.41,3.45,-0.24,-0.29,0.33,2
-1,-9.46,3.5,-0.19,-0.39,0.09,2
-0.92,-9.61,3.66,-0.12,-0.27,-0.07,2
-1.29,-9.83,3.41,-0.09,-0.12,-0.15,2
-1.41,-9.61,3.72,-0.18,0.03,-0.12,2
-1.71,-9.87,3.95,-0.13,0.04,0.05,2
-1.85,-9.34,3.61,-0.02,-0.03,0,2
-1.83,-8.64,3.77,-0.3,0.53,-0.25,2
-3.95,-9.24,2.64,-0.59,2.02,-0.87,2
-9.62,-14.17,-1.09,-0.5,3.46,-0.62,2
-9.32,-16.6,-7.07,-0.86,5.31,1.61,2
-4.48,-17.55,-11.82,-5.48,7.2,1.25,2
-6.04,-27.2,-13.91,-8.51,4.96,-0.11,2
-1.88,-25.88,-12.64,-8.76,1.4,-1.07,2
-10.65,-15.73,-6.26,-8.76,-0.81,-1.67,2
4.39,-14.65,9.96,-7,-7.05,-1.69,2
2.32,-1.37,12.6,-1.52,-0.18,0.21,2
-3.07,0.88,5.55,0.95,0.22,0.12,2
-1.16,-0.24,5.29,2.44,0.53,-0.17,2
-2.1,-4.88,0.66,5.65,0.99,0.25,2
-4.59,-6.63,-6.17,7.83,-0.9,-0.76,2
-7.57,-10.8,-8.26,8.56,-6.07,-3.03,2
-9.87,-14.18,-5.86,7.72,-6.8,-4.16,2
-8.9,-14.43,0.18,4.25,-5.65,-4,2
-6.4,-15.9,4.5,0.78,-1.81,-4.01,2
-9.54,-14.87,3.55,0.89,-1.59,-3.15,2
-8.08,-12.04,3,0.25,-0.26,-1.5,2
-5.12,-10.06,3.26,-0.76,1.02,-0.36,2
-4.36,-10,3.53,-0.97,0.79,-0.03,2
-2.6,-10.18,3.98,-0.72,0.55,0.32,2
-2.09,-9.63,3.7,-0.45,0.48,0.22,2
-2.12,-9.25,3.54,-0.31,0.12,0.13,2
-2.1,-9.26,3.6,-0.27,-0.24,0.02,2
-1.83,-9.27,3.65,-0.2,-0.41,-0.03,2
-5.64,-10.39,0.89,-0.59,2.64,-1.3,2
-8.66,-14.98,-3.2,-0.57,3.88,-0.34,2
-6.84,-16.53,-6.88,-1.28,4.97,1.39,2
-6.24,-20.75,-13.22,-5.58,6.03,1.17,2
-7.39,-28.52,-14.63,-8.76,1.72,1.2,2
-1.18,-26.22,-6.53,-8.76,-0.45,0.72,2
-1.68,-20.85,8.45,-8.76,-0.54,0.87,2
-0.76,-8.48,16.97,-2.62,-0.67,0.16,2
-1.48,-0.35,4.57,1.43,0.25,0.23,2
-2.28,3.69,-4.27,1.51,-0.71,-0.01,2
-2.52,1.43,-0.87,1.29,-1.06,-0.78,2
-3.73,-4.81,0.55,3.19,-1.39,-1.45,2
-2.74,-8.79,-1.17,5.71,-2.61,-2.14,2
-3.81,-14.9,-4.42,8.13,-2.52,-4.11,2
-7.44,-20.19,-6.56,8.7,-3.82,-5.71,2
-7.31,-17.07,-2.59,5.56,-4.27,-5.55,2
-6.52,-17.43,1.14,0.08,-2.32,-2.61,2
-7.01,-16.12,2.32,0.42,-1.93,-2.2,2
-6.15,-12.12,2.61,0.16,-0.8,0.09,2
-3.18,-10.38,3.25,-0.5,-0.06,1.06,2
-1.75,-10.33,4.1,-0.71,0.54,0.83,2
-1.53,-9.69,4,-0.43,0.57,0.62,2
-1.2,-9.34,3.68,-0.14,0.44,0.53,2
-1.11,-9.53,3.83,-0.26,-0.23,0.34,2
-0.66,-9.45,4.08,-0.19,-0.31,0.32,2
-0.68,-9.52,4.01,-0.13,-0.19,0.11,2
-0.81,-9.3,3.85,-0.12,-0.12,-0.09,2
-1.17,-9.37,3.66,-0.15,-0.05,-0.22,2
-1.36,-9.66,3.72,-0.18,-0.22,-0.27,2
-1.43,-9.77,3.78,-0.16,-0.13,-0.28,2
-8.44,-15.07,-2.95,-0.62,4.36,-1.63,2
-7.15,-18.56,-8.15,-0.01,5.42,1.26,2
-2.51,-15.36,-13.85,-5.11,7.91,1.47,2
-2.54,-27.56,-13.1,-8.76,3.9,-1.87,2
-2.92,-27.89,-9.53,-8.76,-0.04,-1.81,2
0.5,-48.49,-3.48,-8.76,-6.65,-1.1,2
5.62,-8.31,18.4,-2,-4,-0.46,2
2.51,-0.06,6.1,1.4,-0.26,-0.29,2
-2.37,0.1,0.15,2.11,0.28,-1.16,2
-3.62,-2.31,-1.82,3.3,0.74,-0.98,2
-2.43,-5.59,-2.74,4.43,0.71,-0.44,2
-4.47,-7.42,-3.81,4.63,-0.77,-1.24,2
-3.94,-13.68,-1.39,4.82,-1.73,-2.19,2
-4.73,-20.26,-4.6,7.52,-2.07,-3.57,2
-6.6,-17.84,-4.73,5,-1.53,-3.34,2
-6.59,-17.1,-3.88,3.6,-2.35,-2.62,2
-7.01,-13.13,-3.27,2.51,-3.1,-1.72,2
-4.72,-10.55,-0.69,0.16,-1.71,-0.38,2
-3.68,-10.71,1.5,-1.26,-0.23,0.07,2
-3.97,-11,2.3,-1,-0.05,0.28,2
-2.79,-10.46,2.57,-0.46,-0.35,0.8,2
-1.89,-9.92,2.79,-0.47,-0.17,0.87,2
-1.42,-9.75,3.08,-0.62,-0.03,0.88,2
-1.47,-10.01,3.13,-0.49,-0.17,0.66,2
-1.28,-9.87,3.16,-0.43,-0.51,0.65,2
-1.01,-9.7,3.26,-0.4,-0.6,0.51,2
-1.12,-9.59,3.27,-0.25,-0.49,0.19,2
-1.16,-9.54,3.14,-0.09,-0.39,0.01,2
-1.48,-9.56,2.95,-0.09,-0.34,-0.16,2
-1.6,-9.72,3,-0.01,-0.3,-0.26,2
-0.51,-9.33,3.82,-0.2,0.32,-0.1,2
-0.79,-9.8,3.99,-0.31,0.75,-0.11,2
-1.28,-9.45,3.13,-0.09,0.63,-0.15,2
-1.63,-8.47,1.49,-1.01,2.45,-0.8,2
-6.39,-10.89,-2.69,-2.35,4.63,-0.97,2
-8.15,-14.34,-9.23,-2.09,4.62,0.64,2
-4.23,-13.29,-14.32,-3.78,3.46,1.14,2
-2.69,-19.11,-13.28,-6.04,0.92,0.83,2
0.03,-21.79,-8.98,-7.18,0.68,0.65,2
-2.11,-18.83,-3.98,-5.75,0.02,0.71,2
-9.44,-41.39,11.65,-8.51,-5.32,-1.66,2
5.34,0.17,9.36,-0.92,-0.97,0.51,2
-2.01,-0.64,-2.44,0.74,0.12,0.64,2
0.99,-0.22,0.07,1.07,-0.5,-0.27,2
-4.49,-3.95,-3.52,2.45,0.76,-0.31,2
-3.65,-4.16,-3.48,2.13,-0.33,-0.49,2
-5.69,-9.81,-0.54,2.77,-0.15,-1.28,2
-3.84,-11.88,-3.94,5.87,-3.52,-1.07,2
-5.63,-16.18,-5.54,6.31,-2.56,-3.3,2
-7.85,-14.94,-5.64,4.38,-4.7,-2.42,2
-6.42,-13.07,-1.07,1.9,-3.07,-3.26,2
-7.89,-12.73,0.35,0.6,-1.88,-1.84,2
-5.78,-10.52,1.28,-0.33,-0.46,-0.64,2
-4.3,-11.27,2.87,-0.98,0.16,0.2,2
-2.59,-10.16,3.58,-0.5,0.53,0.57,2
-1.87,-9.44,3.22,-0.44,0.77,0.4,2
-2.63,-9.73,2.93,-0.39,0.03,0.22,2
-1.92,-9.85,3.37,-0.23,-0.57,0.29,2
-1.33,-9.68,3.39,-0.22,-0.43,0.24,2
-1.29,-9.71,3.39,-0.27,-0.25,0.15,2
-1.67,-9.82,3.22,-0.15,0.01,-0.14,2
-1.72,-9.85,3.32,-0.14,-0.05,-0.11,2
-1.51,-9.8,3.31,-0.12,0,-0.12,2
-1.62,-9.81,3.22,-0.12,0.01,-0.12,2
-1.58,-9.86,3.16,-0.1,-0.01,-0.12,2
-1.65,-9.7,3.03,-0.12,-0.06,-0.15,2
-2.27,-9.76,3.17,-0.15,-0.24,-0.2,2
-1.57,-9.27,3.06,-0.29,0.74,-0.41,2
-4.3,-10.52,1.05,-0.66,3.28,-1.13,2
-9.29,-15.11,-4.56,-0.24,4.54,-0.17,2
-5.71,-15.57,-9.44,-1.73,5.52,1.77,2
-3.58,-18.21,-13.91,-6.21,5.1,0.47,2
-4.72,-27.8,-14.14,-8.76,2.26,-0.44,2
-1.43,-24.31,-5.36,-8.76,-0.32,0.75,2
2.17,-50.06,14.28,-7.52,-6.85,-0.48,2
-0.1,-3.53,10.21,-1.33,-1.29,-0.26,2
0.48,1.05,-0.56,1.06,-0.38,-0.48,2
-2.44,-0.23,0.38,0.86,-0.13,-0.7,2
-3.38,-4.27,0.87,3.74,-1.21,-0.57,2
-7.83,-4.68,-4.53,5.29,-2.31,-0.99,2
-3.97,-6.47,-2.84,5.44,-6.87,-3.04,2
-4.73,-13.9,-0.24,5.07,-5.67,-5.8,2
-5.43,-16.83,2.35,3.03,-1.92,-6.24,2
-7.92,-18.07,1.32,0.83,-0.2,-4.8,2
-9.04,-15.14,0.5,0.96,-1.49,-3.57,2
-7.14,-12.81,1.55,0.1,-1.19,-1.44,2
-3.41,-11,3.18,-0.79,0.65,0.14,2
-2.63,-10.95,3.45,-0.72,1.18,0.37,2
-2.1,-9.86,3.25,-0.39,1,0.46,2
-1.22,-9.43,3.25,-0.27,0.87,0.47,2
-6.74,-14.8,-5.57,-2.2,4.24,2.95,2
-4.87,-17.49,-10.62,-6.1,7.96,2.36,2
-5.25,-24.23,-14.96,-8.36,6.23,0.9,2
-2.59,-21.79,-11.23,-8.76,2.35,-0.1,2
-7.42,-41.36,1.1,-8.76,-6.34,-2.22,2
9.25,-2.61,17.79,-2.32,-1.83,-0.24,2
-3.62,1.97,-0.39,0.56,1.18,-0.47,2
-3.9,2.85,-2.04,0,-1.14,-0.81,2
-1.98,-0.74,2.25,1.55,-1.76,-0.68,2
-2.28,-3.08,0.07,4.28,-2.29,-1.71,2
-4.81,-5.5,-2.23,5.16,-3.49,-2.94,2
-3.54,-9.88,-2.13,5.39,-4.81,-5.33,2
-4.85,-16.39,-0.22,4.19,-3.2,-6.79,2
-4.91,-19.11,0.76,2.77,-0.08,-6.9,2
-8.68,-20.35,0.68,0.75,-0.56,-4.5,2
-9.04,-16.13,0.32,2.16,-2.13,-2.95,2
-5.45,-11.39,1.58,0.38,-0.88,-0.22,2
-2.86,-10.29,2.74,-1.18,1.3,0.85,2
-3.51,-10.94,2.89,-0.93,1.27,0.4,2
-2.41,-10.49,3.09,-0.31,0.29,0.83,2
-1.14,-9.51,3.04,-0.08,0.39,0.66,2
-1.49,-9.39,2.87,-0.28,0.47,0.31,2
-1.85,-9.63,2.96,-0.29,-0.09,0.17,2
-1.33,-9.7,3.3,-0.15,-0.47,0.12,2
-1.26,-9.71,3.28,-0.13,-0.38,0.03,2
-1.29,-9.79,3.2,-0.1,-0.19,-0.06,2
-1.51,-9.81,3.09,-0.11,-0.14,-0.06,2
-1.44,-9.87,3.18,-0.11,-0.14,-0.08,2
-1.39,-9.82,3.12,-0.06,0.03,-0.1,2
-1.47,-9.73,2.96,-0.1,0.14,-0.14,2
-1.49,-9.91,3.17,-0.11,-0.01,-0.11,2
-1.5,-9.83,3.04,-0.13,0.07,-0.11,2
-1.52,-9.87,3.08,-0.14,-0.01,-0.1,2
-1.34,-9.79,3.22,-0.15,0.02,-0.09,2
-1.38,-9.78,3.26,-0.15,0,-0.11,2
-1.15,-9.65,3.89,-0.2,0.2,-0.18,2
-1.86,-9.45,3.01,-0.19,0.67,-0.3,2
-1.51,-9.03,1.69,-1.12,3.21,-0.89,2
-8.46,-14.31,-4.17,-1.21,5.91,-1.33,2
-6.98,-16.88,-10.7,0.3,5.85,1.73,2
-2.45,-13.96,-14.13,-3.91,5.46,1.49,2
-1.26,-24.81,-13,-8.44,2.97,-1.19,2
-1.66,-26.97,-9,-8.76,1.27,-1.76,2
-10.93,-41.76,-10.11,-8.76,-3.3,-2.87,2
7.96,-9.19,14.08,-4.96,-6.24,-0.1,2
0.03,-0.63,4.59,-0.87,1.04,-0.5,2
-4.22,-0.84,3.94,-0.08,-1.44,-1.73,2
-1.15,-5.97,7.81,3.47,-1.62,-1.36,2
-2.71,-10.32,-0.73,8.45,-0.45,-1.29,2
-4.65,-10.65,-4.01,8.7,-3.07,-3.41,2
-4.5,-21.77,-2.72,7.78,-3.44,-7.11,2
-7.76,-19.75,-1.51,4.69,-2.32,-6.4,2
-6.45,-21.22,0.6,1.53,-1.7,-4.25,2
-9.03,-16.32,-0.52,2.08,-2.17,-3.23,2
-6.04,-12.08,0.58,0,-0.46,-0.3,2
-3.59,-10.47,2.02,-1.54,0.97,0.58,2
-3.41,-11.22,3.01,-1.34,0.9,0.38,2
-2.43,-10.71,3.17,-0.53,0.46,0.74,2
-1.92,-9.98,2.78,-0.22,0.35,0.76,2
-1.81,-9.75,2.82,-0.49,0.12,0.72,2
-1.48,-9.75,3,-0.14,-0.01,-0.07,2
-1.46,-9.84,3.1,-0.12,-0.05,-0.11,2
-1.52,-9.82,3.12,-0.14,-0.04,-0.1,2
-1.48,-9.89,3.19,-0.13,-0.04,-0.12,2
-1.55,-9.9,3.3,-0.14,-0.01,-0.13,2
-1.67,-9.8,3.31,-0.14,0.02,-0.11,2
-1.75,-9.6,3.37,-0.14,-0.1,-0.17,2
-1.27,-9.1,3.6,-0.25,1.05,-0.31,2
-3.36,-10.07,1.22,-0.75,4.29,-1.31,2
-8.43,-17.01,-6.51,0.05,6.36,-0.37,2
-2.91,-14.48,-15.22,-1.7,8.43,1.69,2
-0.27,-20,-17.59,-8.14,4.3,-0.85,2
-0.75,-31.09,-15.55,-8.76,3.39,-3.17,2
-7.18,-15.25,-9.33,-8.76,-0.24,-2.04,2
0.09,-22.82,13.34,-4.95,-8.69,-1.87,2
3.4,-2,9.99,-1.53,-0.15,-0.21,2
-3.71,0.43,0.83,0.66,-0.49,-0.17,2
-0.9,-0.65,3.62,1.51,-0.32,-0.24,2
-2.54,-4.71,1.26,4.6,0.01,0.15,2
-5.83,-6.95,-5.14,7.75,-4.14,-1.37,2
-6.26,-9.29,-5.55,7.7,-8.69,-3.86,2
-2.85,-13.9,2.34,3.62,-7.58,-5.31,2
-4.18,-19.54,5.97,0.33,-2.45,-7.09,2
-8.29,-19.72,4.17,0.27,-0.55,-5.67,2
-9,-15.38,2.31,0.47,-0.63,-3.26,2
-6.02,-12.2,2.54,-0.32,0.24,-0.78,2
-4.36,-11,3.04,-1.09,1.12,0.15,2
-3.21,-11.24,3.48,-0.91,1.31,0.64,2
-2.44,-10.51,3.35,-0.37,1.05,0.79,2
-1.84,-9.74,2.88,-0.23,0.83,0.91,2
-1.69,-9.09,3.43,-0.38,1.24,-0.39,2
-3.34,-10.84,1.05,-0.71,4.07,-1.04,2
-7.9,-15.11,-4.74,0.14,5.47,-0.16,2
-3.64,-14.52,-9.68,-0.54,6.82,1.72,2
-1.55,-15.73,-13.69,-5.72,6.35,-0.84,2
-3.48,-27.92,-14.37,-8.76,4.6,-2.54,2
-1.19,-24.85,-12.53,-8.76,0.55,-2.57,2
6.22,-57.33,2.46,-8.76,-8.44,-4.33,2
9.12,-4.1,16.05,-2.83,-1.93,-0.29,2
-2.87,0.39,3.03,-0.67,-0.13,-0.59,2
-2.69,1.25,2.31,0.71,-1.71,-1.17,2
-3.89,-1.26,1,3.11,-1.16,-0.45,2
-4.12,-2.78,-1.8,5.67,-2.9,-1.17,2
-4.34,-4.18,-1.91,6.01,-4,-3,2
-2.63,-8.71,0.12,4.51,-4.5,-4.66,2
-3.99,-16.18,1.53,4.58,-1.91,-6.43,2
-7.24,-19.53,0.32,4.35,-0.3,-6.53,2
-6.59,-18.39,0.07,1.79,0.06,-4.56,2
-8.25,-17.8,-0.01,0.87,-0.9,-3.61,2
-7.6,-13.27,-0.01,0.68,-1.17,-1.09,2
-3.97,-10.35,1.38,-0.92,0.14,0.99,2
-3.51,-10.52,2.38,-1.32,0.37,0.6,2
-3.03,-11.08,3.18,-0.75,-0.45,0.53,2
-1.66,-9.91,3.55,-0.2,-0.2,0.69,2
-1.65,-9.33,3.08,-0.22,0.2,0.54,2
-1.98,-9.69,3.15,-0.32,-0.24,0.33,2
-1.45,-9.68,3.56,-0.17,-0.69,0.29,2
-1.1,-9.64,3.53,-0.06,-0.37,0.17,2
-1.59,-9.72,3.1,-0.09,-0.14,0.01,2
-1.57,-9.83,3.21,-0.08,-0.32,0.01,2
-1.84,-9.85,3.15,-0.14,-0.02,-0.11,2
-1.76,-9.79,3.17,-0.13,0.03,-0.09,2
-1.74,-9.82,3.2,-0.14,0,-0.09,2
-1.66,-9.75,3.07,-0.14,-0.02,-0.09,2
-1.75,-9.57,3.18,-0.27,0.03,-0.2,2
-0.89,-8.57,2.74,-0.93,2.07,-0.7,2
-2.9,-10.63,-0.25,-1.75,5.38,-1.58,2
-10.45,-18.26,-6.58,0.3,4.9,-0.22,2
-1.22,-14.42,-12.14,-0.38,7.55,2.63,2
2.12,-19.06,-18.24,-7.65,6.62,-1.98,2
-0.69,-30.16,-15.68,-8.76,3.15,-4,2
0.19,-24.35,-8.18,-8.76,-1.78,-3.17,2
-0.1,-30.97,10.68,-6.67,-8.69,-2.61,2
4.68,-2.49,11.68,-1.02,-2.27,-0.12,2
-1.13,2.58,-0.73,0.74,0.21,-0.09,2
-3.45,3.6,-2.88,0.55,-1.84,-1.08,2
-2.88,0.77,0.24,1.07,-2.35,-1.31,2
-1.19,-2.21,3.1,3.02,-1.96,-1.91,2
-4.41,-5.88,0,5.51,-2.4,-3.03,2
-2.3,-9.41,0.31,5.7,-4.05,-5.81,2
-4.88,-19.13,0.58,5.98,-3.01,-8.03,2
-5.23,-21.38,1.42,4.32,-0.71,-7.16,2
-8.1,-21.17,0.51,0.96,-0.28,-4.38,2
-9.27,-17.35,0.27,0.86,-2.22,-3.04,2
-5.94,-12.4,1.95,-0.18,-1.14,0.12,2
-2.88,-10.21,2.8,-1.18,1.27,1.39,2
-3.6,-10.94,2.59,-0.89,1.52,0.44,2
-2.68,-10.55,2.82,-0.32,0.61,0.79,2
-1.82,-9.64,2.68,-0.07,0.42,0.71,2
-1.9,-9.32,2.41,-0.25,0.2,0.5,2
-1.78,-9.83,2.91,-0.14,0,-0.09,2
-1.77,-9.83,3,-0.13,-0.01,-0.08,2
-1.73,-9.78,2.9,-0.13,0.08,-0.08,2
-1.81,-9.69,2.83,-0.14,0.01,-0.1,2
-1.94,-9.34,2.87,-0.13,0.35,-0.09,2
-2.23,-8.92,2.46,-0.51,1.7,-0.51,2
-4.39,-10.76,1,-0.61,2.65,-0.69,2
-5.82,-13.23,-1.66,-0.01,3.05,-0.35,2
-6.46,-14.23,-5.37,0.16,3.33,0.68,2
-4.22,-15.98,-7.84,-1.83,4.39,1.4,2
-3.64,-19.48,-11.22,-6.09,5.51,0.25,2
-2.85,-24.35,-13.01,-8.76,4.22,-1.08,2
-13.68,-2.31,-7.42,-8.76,0.5,-3.45,2
2.36,-19.19,9.47,-5.84,-8.69,-0.92,2
5.06,-2.03,10.02,0.47,-2.63,-0.75,2
-3.04,2.3,-0.92,-0.02,-0.47,-0.8,2
-5.19,2.58,-1.28,0,-0.99,-1.27,2
-5.01,1.17,-1.11,1.51,-0.39,-0.74,2
-5.87,-0.08,-0.67,2.36,-0.78,-0.94,2
-3.53,-2.41,0.15,3.81,-4,-1.78,2
-2.47,-4.48,-0.29,4.48,-5.9,-4.24,2
-1.76,-10.51,3,2.72,-4.18,-7.38,2
-3.58,-18.54,3.3,2.12,-0.47,-8.04,2
-7.93,-19.48,1.52,1.2,0.45,-6.19,2
-7.16,-19.35,2.74,0.07,-1.58,-4.11,2
-7.77,-14.93,2.79,0.53,-1.22,-2.9,2
-5.51,-12.32,2.88,-0.32,0.45,-0.2,2
-3.21,-10.58,2.88,-0.9,1.97,0.69,2
-3.16,-10.73,2.78,-0.7,1.57,0.68,2
-2.12,-10.17,2.92,-0.3,0.8,0.72,2
-1.44,-9.84,3.2,-0.14,0.12,-0.09,2
-1.68,-9.79,3.07,-0.13,0.09,-0.24,2
-1.82,-9.49,3.22,-0.16,0.04,-0.21,2
-1.83,-9.7,3.13,-0.09,0.06,-0.25,2
-2,-9.96,3.33,-0.07,0.08,-0.33,2
-1.99,-9.43,2.97,-0.17,0.77,-0.35,2
-1.65,-9.38,2,-0.88,4.13,-0.97,2
-5.41,-14.39,-4.32,-0.71,7.97,-1.22,2
-2.56,-18.11,-12.67,-0.28,8.77,1.14,2
0.66,-14.53,-19.27,-4.96,5.69,-1.12,2
0.88,-27.3,-12.94,-8.76,0.97,-3.81,2
-1.78,-27.53,-7.48,-8.61,-2.97,-1.43,2
-12.75,-28.26,-8.8,-8.76,-4.02,-3.37,2
5.75,-5.11,15.06,-1.05,-4.58,-0.7,2
2.47,-0.06,5.9,0.12,-0.36,0.65,2
-2.22,4.32,-3.78,1.31,-1.24,-0.76,2
-3.75,-1.14,1.28,1.4,-2.67,-0.84,2
-1.4,-2.89,2.1,3.55,-3.53,-1.74,2
-0.87,-5.76,2.09,4.19,-3.25,-4.84,2
-3.29,-14.12,1.66,4.43,-1.95,-6.44,2
-7.78,-19.59,0.5,5.58,-1.79,-7.41,2
-7.09,-19.97,1.36,2.28,-2.04,-5.83,2
-8.74,-20.64,2.03,0.71,-2.5,-4.35,2
-8.85,-14.74,1.8,1.23,-2.04,-2.1,2
-3.86,-11.27,2.88,-0.63,0.44,0.9,2
-3.24,-10.34,3.31,-1.42,1.29,0.57,2
-3.14,-10.56,3.68,-0.67,0.68,0.39,2
-1.58,-9.69,3.78,0.01,0.45,0.56,2
-1.61,-9.45,2.87,0.03,0.48,0.38,2
-1.82,-9.8,2.96,-0.29,-0.19,0.33,2
-1.65,-9.98,3.25,-0.17,-0.06,-0.07,2
-1.58,-9.91,3.16,-0.15,-0.01,-0.09,2
-1.64,-9.83,3.21,-0.18,-0.06,-0.05,2
-1.41,-9.82,3.36,-0.14,-0.03,-0.05,2
-1.42,-9.75,3.21,-0.14,0.01,-0.1,2
-1.58,-9.87,3.15,-0.13,-0.11,-0.11,2
-1.68,-9.76,3.18,-0.15,-0.12,-0.13,2
-1.91,-9.01,2.94,-0.13,-0.09,-0.24,2
-1.78,-8.97,3.29,-0.6,1.67,-0.88,2
-7.95,-14.39,-1.29,-0.94,5.07,-1.39,2
-8.36,-18.52,-9.55,-1.15,6.63,1.54,2
-3.4,-16.85,-19.33,-6.64,7.73,0.88,2
0.31,-27.86,-15.81,-8.76,3.54,-1.16,2
1.68,-24.09,-10.36,-8.76,1.45,-1.64,2
-5.84,-25.81,7.45,-7.54,-7.37,-2.24,2
2.87,-7.39,15.71,-2.32,-2.39,-0.13,2
-2.27,-0.32,2.18,1.39,0.94,0.46,2
-3.3,2.68,-1.66,1.81,-2.76,-0.14,2
-2.63,-2.31,-0.37,2.99,-2.25,-0.85,2
-1.42,-4.24,-0.49,4.94,-1.74,-1.16,2
-6.64,-6.98,-4.5,6.01,-3.75,-2.73,2
-4.79,-10.37,-1.39,5.75,-5.23,-5.16,2
-4.82,-14.34,0.86,4.03,-4.54,-5.43,2
-5.32,-17.96,2.7,1.3,-1.44,-5.1,2
